 1E-05       40.8633      Lin-Lin
 1.10304E-05 38.9771      Lin-Lin
 1.2209E-05  37.123       Lin-Lin
 1.3467E-05  35.4228      Lin-Lin
 1.49595E-05 33.6951      Lin-Lin
 1.66164E-05 32.0611      Lin-Lin
 1.84578E-05 30.5146      Lin-Lin
 2.05022E-05 29.053       Lin-Lin
 2.27743E-05 27.6705      Lin-Lin
 2.52968E-05 26.3649      Lin-Lin
 2.81002E-05 25.1311      Lin-Lin
 3.12126E-05 23.967       Lin-Lin
 3.46715E-05 22.868       Lin-Lin
 3.85118E-05 21.8321      Lin-Lin
 4.27797E-05 20.8554      Lin-Lin
 4.7518E-05  19.9362      Lin-Lin
 5.27839E-05 19.0707      Lin-Lin
 5.86304E-05 18.2574      Lin-Lin
 6.51277E-05 17.493       Lin-Lin
 7.23414E-05 16.7762      Lin-Lin
 8.09211E-05 16.0608      Lin-Lin
 9.05182E-05 15.394       Lin-Lin
 0.000101254 14.7734      Lin-Lin
 0.000113262 14.1968      Lin-Lin
 0.000126695 13.662       Lin-Lin
 0.000142721 13.137       Lin-Lin
 0.000160765 12.6546      Lin-Lin
 0.000181101 12.2119      Lin-Lin
 0.000205437 11.7844      Lin-Lin
 0.000233044 11.3964      Lin-Lin
 0.000266211 11.0271      Lin-Lin
 0.000304116 10.6958      Lin-Lin
 0.00034985  10.3853      Lin-Lin
 0.00040528  10.0977      Lin-Lin
 0.000472806 9.83466      Lin-Lin
 0.000555473 9.59694      Lin-Lin
 0.000661768 9.37669      Lin-Lin
 0.000793965 9.18398      Lin-Lin
 0.000972825 9.00605      Lin-Lin
 0.00121726  8.8472       Lin-Lin
 0.00155542  8.70967      Lin-Lin
 0.00205842  8.58869      Lin-Lin
 0.00284101  8.48564      Lin-Lin
 0.00417639  8.39896      Lin-Lin
 0.00672461  8.32908      Lin-Lin
 0.0125432   8.27595      Lin-Lin
 0.0252855   8.24498      Lin-Lin
 0.0253      8.24496      Lin-Lin
 0.109381    8.22136      Lin-Lin
 75.3794     8.05039      Lin-Lin
 204.193     7.82817      Lin-Lin
 362.505     7.62384      Lin-Lin
 559.196     7.43737      Lin-Lin
 807.279     7.26812      Lin-Lin
 1126.26     7.1149       Lin-Lin
 1548.8      6.97616      Lin-Lin
 2129.25     6.85058      Lin-Lin
 2142.95     6.84893      Lin-Lin
 2150.13     6.85805      Lin-Lin
 2150.79     6.87929      Lin-Lin
 2151.11     6.92009      Lin-Lin
 2151.33     6.97895      Lin-Lin
 2151.49     7.05417      Lin-Lin
 2151.66     7.17337      Lin-Lin
 2151.77     7.28417      Lin-Lin
 2151.89     7.42644      Lin-Lin
 2152        7.60608      Lin-Lin
 2152.11     7.82891      Lin-Lin
 2152.22     8.1004       Lin-Lin
 2152.33     8.42503      Lin-Lin
 2152.45     8.80586      Lin-Lin
 2152.56     9.24367      Lin-Lin
 2152.67     9.73666      Lin-Lin
 2152.78     10.2797      Lin-Lin
 2152.95     11.1686      Lin-Lin
 2153.28     12.9861      Lin-Lin
 2153.43     13.7152      Lin-Lin
 2153.54     14.2177      Lin-Lin
 2153.65     14.6366      Lin-Lin
 2153.77     14.9593      Lin-Lin
 2153.86     15.1349      Lin-Lin
 2153.97     15.2284      Lin-Lin
 2154        15.2335      Lin-Lin
 2154.11     15.1766      Lin-Lin
 2154.21     15.009       Lin-Lin
 2154.31     14.758       Lin-Lin
 2154.41     14.4342      Lin-Lin
 2154.52     13.9766      Lin-Lin
 2154.67     13.2392      Lin-Lin
 2154.88     12.1082      Lin-Lin
 2155.1      10.8678      Lin-Lin
 2155.27     10.0065      Lin-Lin
 2155.38     9.48794      Lin-Lin
 2155.5      9.02235      Lin-Lin
 2155.61     8.61314      Lin-Lin
 2155.72     8.2607       Lin-Lin
 2155.83     7.96304      Lin-Lin
 2155.95     7.71637      Lin-Lin
 2156.06     7.51566      Lin-Lin
 2156.18     7.34114      Lin-Lin
 2156.32     7.1971       Lin-Lin
 2156.45     7.09193      Lin-Lin
 2156.66     6.9882       Lin-Lin
 2156.87     6.92592      Lin-Lin
 2157.08     6.8925       Lin-Lin
 2157.51     6.86593      Lin-Lin
 2161.01     6.84858      Lin-Lin
 2835.28     6.75098      Lin-Lin
 3975.48     6.65051      Lin-Lin
 5768.39     6.55932      Lin-Lin
 8772.59     6.47583      Lin-Lin
 14262.7     6.39466      Lin-Lin
 16791       6.37489      Lin-Lin
 17592       6.3919       Lin-Lin
 17854.8     6.43022      Lin-Lin
 17980       6.48141      Lin-Lin
 18061.3     6.55109      Lin-Lin
 18117.6     6.64028      Lin-Lin
 18155.2     6.73845      Lin-Lin
 18183.4     6.84942      Lin-Lin
 18202.1     6.95214      Lin-Lin
 18220.9     7.09044      Lin-Lin
 18235.9     7.2385       Lin-Lin
 18247.2     7.38082      Lin-Lin
 18257.8     7.54877      Lin-Lin
 18267.8     7.74706      Lin-Lin
 18277.9     7.99915      Lin-Lin
 18285.4     8.23558      Lin-Lin
 18292.9     8.5264       Lin-Lin
 18297.9     8.75905      Lin-Lin
 18302.9     9.0308       Lin-Lin
 18307.9     9.35086      Lin-Lin
 18312.9     9.73126      Lin-Lin
 18316.6     10.06        Lin-Lin
 18320.3     10.4387      Lin-Lin
 18324       10.8775      Lin-Lin
 18327.7     11.3891      Lin-Lin
 18331.4     11.9913      Lin-Lin
 18334.4     12.5676      Lin-Lin
 18337.1     13.1563      Lin-Lin
 18339.8     13.8303      Lin-Lin
 18342.5     14.6064      Lin-Lin
 18344.3     15.1914      Lin-Lin
 18346       15.8396      Lin-Lin
 18348.2     16.7131      Lin-Lin
 18350.1     17.5768      Lin-Lin
 18351.9     18.5496      Lin-Lin
 18353.8     19.6501      Lin-Lin
 18355.7     20.9004      Lin-Lin
 18357.6     22.3279      Lin-Lin
 18358.8     23.3941      Lin-Lin
 18360.1     24.5652      Lin-Lin
 18361.3     25.8545      Lin-Lin
 18362.6     27.2775      Lin-Lin
 18363.8     28.8518      Lin-Lin
 18365.1     30.5976      Lin-Lin
 18366.3     32.5384      Lin-Lin
 18367.5     34.4738      Lin-Lin
 18368.5     36.3629      Lin-Lin
 18369.5     38.4289      Lin-Lin
 18370.5     40.6909      Lin-Lin
 18371.5     43.1702      Lin-Lin
 18372.5     45.8897      Lin-Lin
 18373.5     48.874       Lin-Lin
 18374.5     52.1491      Lin-Lin
 18375.4     55.2745      Lin-Lin
 18376.5     59.6783      Lin-Lin
 18377.6     64.5485      Lin-Lin
 18378.7     69.9128      Lin-Lin
 18379.9     75.7882      Lin-Lin
 18381       82.1704      Lin-Lin
 18382.2     89.3246      Lin-Lin
 18383.7     99.5141      Lin-Lin
 18386.5     117.973      Lin-Lin
 18387.6     125.196      Lin-Lin
 18388.7     131.294      Lin-Lin
 18389.7     136.47       Lin-Lin
 18390.4     139.271      Lin-Lin
 18391.1     141.468      Lin-Lin
 18391.8     143.002      Lin-Lin
 18392.5     143.831      Lin-Lin
 18393       143.98       Lin-Lin
 18393.9     143.394      Lin-Lin
 18394.8     141.671      Lin-Lin
 18395.7     138.887      Lin-Lin
 18396.6     135.161      Lin-Lin
 18397.5     130.641      Lin-Lin
 18398.5     124.348      Lin-Lin
 18400.1     114.214      Lin-Lin
 18402.8     95.7929      Lin-Lin
 18404.4     85.962       Lin-Lin
 18405.5     79.3221      Lin-Lin
 18406.6     73.1746      Lin-Lin
 18407.8     67.5382      Lin-Lin
 18408.9     62.4056      Lin-Lin
 18410       57.7551      Lin-Lin
 18410.9     54.45        Lin-Lin
 18411.8     51.4002      Lin-Lin
 18412.7     48.5875      Lin-Lin
 18413.5     45.9946      Lin-Lin
 18414.4     43.6036      Lin-Lin
 18415.3     41.3984      Lin-Lin
 18416.2     39.3633      Lin-Lin
 18417       37.484       Lin-Lin
 18418.2     35.2746      Lin-Lin
 18419.3     33.2747      Lin-Lin
 18420.4     31.4611      Lin-Lin
 18421.5     29.8135      Lin-Lin
 18422.7     28.3135      Lin-Lin
 18423.8     26.9455      Lin-Lin
 18424.9     25.6952      Lin-Lin
 18426       24.5506      Lin-Lin
 18427.3     23.389       Lin-Lin
 18428.5     22.3311      Lin-Lin
 18430.4     20.9138      Lin-Lin
 18432.3     19.6717      Lin-Lin
 18434.2     18.5778      Lin-Lin
 18436.1     17.6103      Lin-Lin
 18438.4     16.5509      Lin-Lin
 18440.7     15.6319      Lin-Lin
 18443.1     14.8303      Lin-Lin
 18445.4     14.1271      Lin-Lin
 18447.8     13.5062      Lin-Lin
 18449.8     13.0321      Lin-Lin
 18452.2     12.5145      Lin-Lin
 18454.7     12.0546      Lin-Lin
 18458.3     11.4556      Lin-Lin
 18462       10.9456      Lin-Lin
 18465.7     10.5074      Lin-Lin
 18469.3     10.1256      Lin-Lin
 18473.1     9.78861      Lin-Lin
 18478.1     9.40502      Lin-Lin
 18483.1     9.08207      Lin-Lin
 18488.1     8.80768      Lin-Lin
 18495.6     8.46752      Lin-Lin
 18503.1     8.1934       Lin-Lin
 18508.1     8.03922      Lin-Lin
 18518.2     7.78375      Lin-Lin
 18528.2     7.58252      Lin-Lin
 18542.3     7.36409      Lin-Lin
 18558.4     7.17863      Lin-Lin
 18569.8     7.07645      Lin-Lin
 18588.6     6.94543      Lin-Lin
 18612       6.82634      Lin-Lin
 18640.2     6.72532      Lin-Lin
 18677.7     6.63403      Lin-Lin
 18734.1     6.54901      Lin-Lin
 18818.5     6.47829      Lin-Lin
 18968.7     6.41961      Lin-Lin
 19269.1     6.37733      Lin-Lin
 20220.3     6.34552      Lin-Lin
 30200.8     6.26688      Lin-Lin
 34883       6.23829      Lin-Lin
 35280.1     6.25299      Lin-Lin
 35385.4     6.28401      Lin-Lin
 35445.5     6.33653      Lin-Lin
 35474.1     6.38838      Lin-Lin
 35494.4     6.44898      Lin-Lin
 35514.7     6.54735      Lin-Lin
 35528.2     6.65067      Lin-Lin
 35538.4     6.76196      Lin-Lin
 35547.3     6.89814      Lin-Lin
 35555.7     7.07464      Lin-Lin
 35561.2     7.23157      Lin-Lin
 35567       7.44304      Lin-Lin
 35571.5     7.65554      Lin-Lin
 35576.1     7.92634      Lin-Lin
 35579.1     8.15017      Lin-Lin
 35582.1     8.41948      Lin-Lin
 35585.1     8.74734      Lin-Lin
 35587.3     9.04226      Lin-Lin
 35589.5     9.37149      Lin-Lin
 35591.6     9.74897      Lin-Lin
 35593.7     10.1964      Lin-Lin
 35595       10.5424      Lin-Lin
 35596.4     10.9344      Lin-Lin
 35597.8     11.3808      Lin-Lin
 35599.2     11.8921      Lin-Lin
 35600.6     12.4593      Lin-Lin
 35601.9     13.1138      Lin-Lin
 35603.2     13.8745      Lin-Lin
 35604.1     14.452       Lin-Lin
 35605       15.0958      Lin-Lin
 35605.9     15.8162      Lin-Lin
 35606.7     16.4863      Lin-Lin
 35607.6     17.3895      Lin-Lin
 35608.5     18.4136      Lin-Lin
 35609.4     19.5799      Lin-Lin
 35610       20.4492      Lin-Lin
 35610.6     21.4024      Lin-Lin
 35611.2     22.4496      Lin-Lin
 35611.8     23.6029      Lin-Lin
 35612.4     24.8751      Lin-Lin
 35613       26.2813      Lin-Lin
 35613.6     27.8377      Lin-Lin
 35614.2     29.5632      Lin-Lin
 35614.8     31.4775      Lin-Lin
 35615.4     33.6024      Lin-Lin
 35616       35.9605      Lin-Lin
 35616.5     38.0314      Lin-Lin
 35617       40.2783      Lin-Lin
 35617.4     42.7135      Lin-Lin
 35617.9     45.3467      Lin-Lin
 35618.4     48.1883      Lin-Lin
 35618.9     51.244       Lin-Lin
 35619.4     54.5189      Lin-Lin
 35619.9     58.0123      Lin-Lin
 35620.6     63.6549      Lin-Lin
 35621.3     69.7425      Lin-Lin
 35622       76.206       Lin-Lin
 35624.5     99.8857      Lin-Lin
 35625.3     106.173      Lin-Lin
 35626       112.177      Lin-Lin
 35626.7     116.255      Lin-Lin
 35627.3     119.563      Lin-Lin
 35627.9     121.988      Lin-Lin
 35628.5     123.447      Lin-Lin
 35629       123.89       Lin-Lin
 35629.6     123.483      Lin-Lin
 35630.2     122.232      Lin-Lin
 35630.7     120.174      Lin-Lin
 35631.3     117.372      Lin-Lin
 35631.9     113.876      Lin-Lin
 35632.4     109.805      Lin-Lin
 35633.2     103.673      Lin-Lin
 35634.3     93.5103      Lin-Lin
 35636.1     76.7287      Lin-Lin
 35636.8     70.3532      Lin-Lin
 35637.6     63.8666      Lin-Lin
 35638.2     59.003       Lin-Lin
 35638.9     54.5029      Lin-Lin
 35639.5     50.3715      Lin-Lin
 35640.1     46.6063      Lin-Lin
 35640.6     44.2927      Lin-Lin
 35641.1     41.5373      Lin-Lin
 35641.6     39.0166      Lin-Lin
 35642.2     36.714       Lin-Lin
 35642.7     34.6135      Lin-Lin
 35643.3     32.6975      Lin-Lin
 35643.8     30.9508      Lin-Lin
 35644.3     29.3572      Lin-Lin
 35644.9     27.9027      Lin-Lin
 35645.5     26.4327      Lin-Lin
 35646.1     25.101       Lin-Lin
 35646.7     23.8921      Lin-Lin
 35647.3     22.7929      Lin-Lin
 35647.9     21.7911      Lin-Lin
 35648.8     20.4485      Lin-Lin
 35649.7     19.2716      Lin-Lin
 35650.4     18.3986      Lin-Lin
 35651.2     17.6107      Lin-Lin
 35652.3     16.5657      Lin-Lin
 35653.5     15.6594      Lin-Lin
 35654.6     14.8686      Lin-Lin
 35655.7     14.1746      Lin-Lin
 35656.9     13.5391      Lin-Lin
 35658.1     12.9782      Lin-Lin
 35659.2     12.4805      Lin-Lin
 35661       11.8331      Lin-Lin
 35662.8     11.2832      Lin-Lin
 35664.5     10.8121      Lin-Lin
 35666.6     10.335       Lin-Lin
 35668.9     9.90104      Lin-Lin
 35671.1     9.53412      Lin-Lin
 35673.4     9.22101      Lin-Lin
 35675.6     8.95169      Lin-Lin
 35678.6     8.64734      Lin-Lin
 35681.6     8.39291      Lin-Lin
 35684.6     8.17798      Lin-Lin
 35689.2     7.91308      Lin-Lin
 35693.7     7.70087      Lin-Lin
 35698.2     7.52799      Lin-Lin
 35705       7.32273      Lin-Lin
 35713.2     7.13453      Lin-Lin
 35722.2     6.98232      Lin-Lin
 35731.3     6.86762      Lin-Lin
 35744.8     6.74171      Lin-Lin
 35765.1     6.61653      Lin-Lin
 35785.4     6.53526      Lin-Lin
 35815.5     6.45835      Lin-Lin
 35857.9     6.39482      Lin-Lin
 35926.8     6.34104      Lin-Lin
 36073.5     6.29435      Lin-Lin
 36437.4     6.26267      Lin-Lin
 38065.2     6.24528      Lin-Lin
 38172.7     6.24525      Lin-Lin
 40464.8     6.2653       Lin-Lin
 41754.1     6.31238      Lin-Lin
 42577.8     6.38073      Lin-Lin
 43143.7     6.46772      Lin-Lin
 43573.5     6.57592      Lin-Lin
 43888.7     6.69653      Lin-Lin
 44146.5     6.83816      Lin-Lin
 44347.1     6.98836      Lin-Lin
 44519       7.15877      Lin-Lin
 44662.3     7.34264      Lin-Lin
 44776.9     7.52586      Lin-Lin
 44891.5     7.75235      Lin-Lin
 44991.7     7.99504      Lin-Lin
 45082       8.26386      Lin-Lin
 45160.8     8.54665      Lin-Lin
 45229.6     8.83656      Lin-Lin
 45286.9     9.11962      Lin-Lin
 45355.6     9.51882      Lin-Lin
 45401.5     9.82854      Lin-Lin
 45447.3     10.1802      Lin-Lin
 45493.1     10.5812      Lin-Lin
 45539       11.0409      Lin-Lin
 45584.8     11.5705      Lin-Lin
 45630.7     12.1842      Lin-Lin
 45665.1     12.7116      Lin-Lin
 45699.4     13.3018      Lin-Lin
 45733.8     13.9723      Lin-Lin
 45768.2     14.7279      Lin-Lin
 45802.6     15.5929      Lin-Lin
 45825.5     16.2346      Lin-Lin
 45848.4     16.9369      Lin-Lin
 45871.4     17.7066      Lin-Lin
 45894.3     18.5514      Lin-Lin
 45917.2     19.4799      Lin-Lin
 45940.1     20.5017      Lin-Lin
 45963       21.6273      Lin-Lin
 45986       22.8682      Lin-Lin
 45997.4     23.5287      Lin-Lin
 46020.3     24.9653      Lin-Lin
 46043.3     26.5494      Lin-Lin
 46066.2     28.2942      Lin-Lin
 46089.1     30.2125      Lin-Lin
 46112       32.315       Lin-Lin
 46134.9     34.6093      Lin-Lin
 46157.9     37.097       Lin-Lin
 46180.8     39.7713      Lin-Lin
 46203.7     42.6155      Lin-Lin
 46288.2     53.7013      Lin-Lin
 46309.7     56.3142      Lin-Lin
 46326.9     58.2388      Lin-Lin
 46344.1     59.8988      Lin-Lin
 46361.3     61.2563      Lin-Lin
 46378.8     62.2769      Lin-Lin
 46396.5     62.8967      Lin-Lin
 46412.3     63.0923      Lin-Lin
 46431.2     62.8339      Lin-Lin
 46450.1     62.0955      Lin-Lin
 46467.3     61.0291      Lin-Lin
 46484.5     59.6369      Lin-Lin
 46501.7     57.9478      Lin-Lin
 46518.9     56.0766      Lin-Lin
 46544.7     52.9789      Lin-Lin
 46616.3     43.9027      Lin-Lin
 46639.2     41.1404      Lin-Lin
 46662.1     38.5315      Lin-Lin
 46685.1     36.0941      Lin-Lin
 46708       33.8365      Lin-Lin
 46730.9     31.7587      Lin-Lin
 46753.8     29.8549      Lin-Lin
 46776.7     28.1158      Lin-Lin
 46799.7     26.5302      Lin-Lin
 46822.6     25.0862      Lin-Lin
 46845.5     23.7714      Lin-Lin
 46868.4     22.5743      Lin-Lin
 46891.3     21.4835      Lin-Lin
 46914.3     20.4889      Lin-Lin
 46937.2     19.5809      Lin-Lin
 46960.1     18.7509      Lin-Lin
 46983       17.9912      Lin-Lin
 47017.4     16.9712      Lin-Lin
 47051.8     16.0674      Lin-Lin
 47086.2     15.2732      Lin-Lin
 47120.6     14.5647      Lin-Lin
 47154.9     13.9374      Lin-Lin
 47189.3     13.3741      Lin-Lin
 47235.2     12.7143      Lin-Lin
 47281       12.1408      Lin-Lin
 47326.9     11.6396      Lin-Lin
 47372.7     11.1993      Lin-Lin
 47418.5     10.8106      Lin-Lin
 47487.3     10.3081      Lin-Lin
 47561.8     9.85221      Lin-Lin
 47636.3     9.46955      Lin-Lin
 47719.4     9.11051      Lin-Lin
 47810.3     8.78345      Lin-Lin
 47899.9     8.51291      Lin-Lin
 48014.5     8.22661      Lin-Lin
 48129.1     7.99184      Lin-Lin
 48272.4     7.75404      Lin-Lin
 48444.3     7.52754      Lin-Lin
 48644.8     7.32239      Lin-Lin
 48874       7.14344      Lin-Lin
 49160.6     6.97595      Lin-Lin
 49504.4     6.8295       Lin-Lin
 49934.1     6.69943      Lin-Lin
 50510.8     6.58072      Lin-Lin
 51280.8     6.47776      Lin-Lin
 52426.8     6.38481      Lin-Lin
 54217.6     6.30344      Lin-Lin
 57781.1     6.21821      Lin-Lin
 58769.3     6.19811      Lin-Lin
 58944.9     6.21077      Lin-Lin
 59016.6     6.24791      Lin-Lin
 59049.7     6.29693      Lin-Lin
 59071.5     6.36195      Lin-Lin
 59085       6.43025      Lin-Lin
 59097.3     6.52782      Lin-Lin
 59105.7     6.62638      Lin-Lin
 59114       6.76859      Lin-Lin
 59120       6.91356      Lin-Lin
 59124.6     7.0576       Lin-Lin
 59129.1     7.24517      Lin-Lin
 59132.1     7.40337      Lin-Lin
 59135.1     7.59728      Lin-Lin
 59138.1     7.83831      Lin-Lin
 59140.9     8.11729      Lin-Lin
 59143       8.37303      Lin-Lin
 59145       8.6805       Lin-Lin
 59147.1     9.05454      Lin-Lin
 59148.5     9.3507       Lin-Lin
 59150.1     9.74694      Lin-Lin
 59151.5     10.1402      Lin-Lin
 59152.8     10.6         Lin-Lin
 59154.1     11.1423      Lin-Lin
 59155       11.5594      Lin-Lin
 59155.9     12.0296      Lin-Lin
 59157       12.6608      Lin-Lin
 59157.9     13.2855      Lin-Lin
 59158.8     14.0002      Lin-Lin
 59159.7     14.8214      Lin-Lin
 59160.6     15.7679      Lin-Lin
 59161.2     16.4796      Lin-Lin
 59161.8     17.2646      Lin-Lin
 59162.4     18.1307      Lin-Lin
 59163       19.0867      Lin-Lin
 59163.6     20.1414      Lin-Lin
 59164.2     21.3046      Lin-Lin
 59164.8     22.5851      Lin-Lin
 59165.4     23.9925      Lin-Lin
 59166       25.5348      Lin-Lin
 59166.7     27.5748      Lin-Lin
 59167.4     29.8288      Lin-Lin
 59168.2     32.3015      Lin-Lin
 59168.9     34.9898      Lin-Lin
 59169.6     37.8832      Lin-Lin
 59170.3     40.6973      Lin-Lin
 59171.5     46.4022      Lin-Lin
 59173.6     55.9931      Lin-Lin
 59174.7     60.8817      Lin-Lin
