 1E-05       4518.01      Lin-Lin
 1.10304E-05 4301.82      Lin-Lin
 1.21669E-05 4095.97      Lin-Lin
 1.34206E-05 3899.98      Lin-Lin
 1.48034E-05 3713.36      Lin-Lin
 1.63286E-05 3535.67      Lin-Lin
 1.80111E-05 3366.49      Lin-Lin
 1.98669E-05 3205.4       Lin-Lin
 2.19139E-05 3052.02      Lin-Lin
 2.41719E-05 2905.98      Lin-Lin
 2.66625E-05 2766.92      Lin-Lin
 2.94097E-05 2634.53      Lin-Lin
 3.244E-05   2508.46      Lin-Lin
 3.57825E-05 2388.43      Lin-Lin
 3.94694E-05 2274.14      Lin-Lin
 4.35362E-05 2165.32      Lin-Lin
 4.80221E-05 2061.71      Lin-Lin
 5.29701E-05 1963.06      Lin-Lin
 5.8428E-05  1869.12      Lin-Lin
 6.44482E-05 1779.69      Lin-Lin
 7.10888E-05 1694.53      Lin-Lin
 7.84136E-05 1613.44      Lin-Lin
 8.64931E-05 1536.24      Lin-Lin
 9.54051E-05 1462.73      Lin-Lin
 0.000105235 1392.74      Lin-Lin
 0.000116078 1326.1       Lin-Lin
 0.000128039 1262.64      Lin-Lin
 0.000141232 1202.23      Lin-Lin
 0.000155784 1144.7       Lin-Lin
 0.000171835 1089.93      Lin-Lin
 0.00018954  1037.77      Lin-Lin
 0.00020907  988.116      Lin-Lin
 0.000230612 940.836      Lin-Lin
 0.000254374 895.818      Lin-Lin
 0.000280584 852.954      Lin-Lin
 0.000309494 812.141      Lin-Lin
 0.000341383 773.281      Lin-Lin
 0.000376558 736.281      Lin-Lin
 0.000415358 701.052      Lin-Lin
 0.000458155 667.508      Lin-Lin
 0.000505362 635.57       Lin-Lin
 0.000557433 605.16       Lin-Lin
 0.000614869 576.205      Lin-Lin
 0.000678223 548.636      Lin-Lin
 0.000748105 522.386      Lin-Lin
 0.000825188 497.392      Lin-Lin
 0.000910213 473.595      Lin-Lin
 0.001004    450.937      Lin-Lin
 0.00110745  429.362      Lin-Lin
 0.00122155  408.821      Lin-Lin
 0.00134742  389.262      Lin-Lin
 0.00148625  370.64       Lin-Lin
 0.00163939  352.909      Lin-Lin
 0.00180831  336.026      Lin-Lin
 0.00199463  319.952      Lin-Lin
 0.00220016  304.647      Lin-Lin
 0.00242685  290.075      Lin-Lin
 0.00267691  276.2        Lin-Lin
 0.00295273  262.99       Lin-Lin
 0.00325697  250.411      Lin-Lin
 0.00359256  238.436      Lin-Lin
 0.00396272  227.034      Lin-Lin
 0.00437103  216.178      Lin-Lin
 0.00482141  205.843      Lin-Lin
 0.00531819  196.005      Lin-Lin
 0.00586616  186.64       Lin-Lin
 0.00647059  177.726      Lin-Lin
 0.0071373   169.241      Lin-Lin
 0.00787271  161.163      Lin-Lin
 0.00868389  153.469      Lin-Lin
 0.00957865  146.14       Lin-Lin
 0.0105656   139.158      Lin-Lin
 0.0116543   132.508      Lin-Lin
 0.0128551   126.178      Lin-Lin
 0.0141796   120.155      Lin-Lin
 0.0156406   114.424      Lin-Lin
 0.0172522   108.968      Lin-Lin
 0.0190298   103.768      Lin-Lin
 0.0209906   98.8154      Lin-Lin
 0.0231534   94.0998      Lin-Lin
 0.0252419   90.1359      Lin-Lin
 0.0253      90.0327      Lin-Lin
 0.0279068   85.7408      Lin-Lin
 0.0307823   81.656       Lin-Lin
 0.033954    77.7721      Lin-Lin
 0.0374525   74.0799      Lin-Lin
 0.0413115   70.5615      Lin-Lin
 0.0455681   67.2054      Lin-Lin
 0.0502633   64.0092      Lin-Lin
 0.0554423   60.9674      Lin-Lin
 0.0611549   58.0745      Lin-Lin
 0.0674561   55.3287      Lin-Lin
 0.0744066   52.7194      Lin-Lin
 0.0820732   50.2275      Lin-Lin
 0.0905297   47.8536      Lin-Lin
 0.0998577   45.5957      Lin-Lin
 0.110147    43.4484      Lin-Lin
 0.121496    41.4063      Lin-Lin
 0.134014    39.4677      Lin-Lin
 0.148866    37.503       Lin-Lin
 0.164204    35.7522      Lin-Lin
 0.181123    34.0869      Lin-Lin
 0.199786    32.5045      Lin-Lin
 0.220371    31.0012      Lin-Lin
 0.243077    29.5732      Lin-Lin
 0.268123    28.2182      Lin-Lin
 0.297822    26.8515      Lin-Lin
 0.328508    25.6318      Lin-Lin
 0.364913    24.3941      Lin-Lin
 0.405332    23.2263      Lin-Lin
 0.45025     22.1233      Lin-Lin
 0.496642    21.1525      Lin-Lin
 0.559435    20.0474      Lin-Lin
 0.625783    19.068       Lin-Lin
 0.695131    18.2073      Lin-Lin
 0.766755    17.4508      Lin-Lin
 0.851684    16.69        Lin-Lin
 0.946066    15.9794      Lin-Lin
 1.05086     15.3177      Lin-Lin
 1.16731     14.704       Lin-Lin
 1.3149      14.0678      Lin-Lin
 1.46061     13.5496      Lin-Lin
 1.62239     13.0825      Lin-Lin
 1.80218     12.6631      Lin-Lin
 2.0018      12.2935      Lin-Lin
 2.22363     11.9762      Lin-Lin
 2.46993     11.716       Lin-Lin
 2.72443     11.5343      Lin-Lin
 2.92211     11.4647      Lin-Lin
 2.93191     11.4643      Lin-Lin
 3.02032     11.495       Lin-Lin
 3.06524     11.5676      Lin-Lin
 3.09893     11.6889      Lin-Lin
 3.13262     11.8988      Lin-Lin
 3.17417     12.1957      Lin-Lin
 3.19102     12.2584      Lin-Lin
 3.19978     12.2662      Lin-Lin
 3.21797     12.2249      Lin-Lin
 3.24043     12.0886      Lin-Lin
 3.28535     11.751       Lin-Lin
 3.31904     11.5796      Lin-Lin
 3.35273     11.4827      Lin-Lin
 3.42011     11.3971      Lin-Lin
 3.55194     11.3544      Lin-Lin
 3.60205     11.3524      Lin-Lin
 3.89308     11.4007      Lin-Lin
 4.23447     11.542       Lin-Lin
 4.60579     11.7821      Lin-Lin
 4.97459     12.1081      Lin-Lin
 5.33555     12.5148      Lin-Lin
 5.68289     12.9929      Lin-Lin
 6.01044     13.5297      Lin-Lin
 6.31234     14.107       Lin-Lin
 6.62973     14.8089      Lin-Lin
 6.91431     15.5321      Lin-Lin
 7.21111     16.3948      Lin-Lin
 7.46796     17.2436      Lin-Lin
 7.73434     18.2388      Lin-Lin
 8.00983     19.4111      Lin-Lin
 8.23744     20.5071      Lin-Lin
 8.47151     21.7723      Lin-Lin
 8.65163     22.8562      Lin-Lin
 8.83514     24.0676      Lin-Lin
 9.02299     25.4437      Lin-Lin
 9.21439     27.0041      Lin-Lin
 9.4103      28.7911      Lin-Lin
 9.60991     30.8414      Lin-Lin
 9.74549     32.386       Lin-Lin
 9.88298     34.0955      Lin-Lin
 10.0224     35.9946      Lin-Lin
 10.1638     38.1129      Lin-Lin
 10.3072     40.4864      Lin-Lin
 10.4526     43.1586      Lin-Lin
 10.6001     46.1831      Lin-Lin
 10.7122     48.7268      Lin-Lin
 10.8255     51.537       Lin-Lin
 10.9397     54.6534      Lin-Lin
 11.0551     58.1229      Lin-Lin
 11.1721     62.0214      Lin-Lin
 11.2901     66.4033      Lin-Lin
 11.4093     71.3537      Lin-Lin
 11.4895     75.0266      Lin-Lin
 11.5703     79.0399      Lin-Lin
 11.6516     83.4379      Lin-Lin
 11.7335     88.2726      Lin-Lin
 11.816      93.605       Lin-Lin
 11.8991     99.5074      Lin-Lin
 11.9827     106.065      Lin-Lin
 12.0669     113.374      Lin-Lin
